motif_chr	motif_start	motif_end	motif_index	salt_tolerance	U	C	D	strand	xchip_signal	CUTRUN_signal	CUTTag_signal
chr6	70289483	70289484	206223	-0.3106665	0	1	0	-	3.29	0	0.1
chr6	70308262	70308263	206224	-0.169689	1	1	0	+	12.99	1.87	0.21
chr6	70310263	70310264	206225	-0.09531953	0	1	0	+	22.75	2.38	0.52
chr6	70369530	70369531	206229	12.03353	0	1	1	-	26.46	2.38	1.77
chr6	70371706	70371707	206230	-0.02998083	0	1	0	+	23.92	3.39	0.73
chr6	70520770	70520771	206233	-0.3106665	0	1	0	+	18.7	0.51	0
chr6	70547513	70547514	206234	-0.3106665	0	1	0	+	6.01	0	0
chr6	70551768	70551769	206235	-0.3106665	0	1	0	+	2.54	0	0.31
chr6	70668321	70668322	206243	-0.3004936	0	1	0	+	1.06	0	1.35
chr6	70686734	70686735	206244	2.17217	1	1	0	-	24.89	3.9	0.31
chr6	70706713	70706714	206245	-0.07098556	0	1	0	+	25.22	1.7	0.31
chr6	70720494	70720495	206246	-0.3106665	0	1	0	+	2.45	0.17	0.63
chr6	70843748	70843749	206249	-0.3035179	0	1	0	-	1.21	0	0
chr6	70884556	70884557	206252	4.206727	1	1	0	-	24.62	2.55	2.19
chr6	70892900	70892901	206254	-0.3106665	0	1	0	+	0.79	0	0.63
chr6	70956108	70956109	206258	0.6468156	0	1	0	-	22.29	0.68	2.4
chr6	71013032	71013033	206264	0.2154253	0	1	0	-	19.94	0.85	0.83
chr6	71190997	71190998	206277	-0.2103193	0	1	1	+	4.83	0.17	0
chr6	71349523	71349524	206287	-0.03239145	1	1	0	-	14.77	1.19	0
chr6	71384079	71384080	206290	-0.1661732	0	1	0	+	16.04	0.17	0.1
chr6	71622117	71622118	206305	-0.3106665	0	1	0	+	3.62	0.17	0.31
chr6	72085158	72085159	206323	-0.1944896	0	1	0	-	16.22	0.51	0
chr6	72218477	72218478	206330	-0.3106665	0	1	0	-	1.03	0.17	0
chr6	72250869	72250870	206332	-0.3106665	0	1	0	+	1.9	0.34	0
chr6	72412401	72412402	206337	9.40349	1	1	0	+	51.72	2.38	2.81
chr6	72522987	72522988	206341	-0.2913459	0	1	0	+	9.88	0.17	0.52
chr6	72580538	72580539	206345	-0.3015188	1	1	0	-	33.23	0.85	0.31
chr6	72616605	72616606	206347	-0.2861964	0	1	0	+	18.97	0.68	0.42
chr6	72622437	72622438	206351	-0.3106665	0	1	0	+	1.57	0	0.73
chr6	73130097	73130098	206373	2.421751	0	1	0	-	34.59	1.87	2.71
chr6	73134700	73134701	206374	0.5623347	0	1	0	-	14.08	0.68	0.94
chr6	73181213	73181214	206380	0.373771	1	1	0	-	23.08	1.36	0.52
chr6	73263430	73263431	206389	-0.3106665	0	1	0	+	1.57	0.17	0.42
chr6	73285882	73285883	206393	-0.2243385	0	1	0	+	15.04	0.51	0.42
chr6	73310433	73310434	206397	-0.3106665	0	1	0	-	16.4	0.34	0.94
chr6	73366668	73366669	206405	-0.3106665	0	1	0	+	1.6	0.17	0.1
chr6	73388883	73388884	206407	-0.3004936	0	1	0	-	20.69	0.34	0.83
chr6	73461209	73461210	206412	-0.3106665	0	1	0	-	1.39	0.17	0.1
chr6	73508208	73508209	206413	-0.3106665	0	1	0	-	3.38	0.17	0.31
chr6	73515803	73515804	206414	-0.2336895	0	1	0	+	18.55	0.34	0.83
chr6	73523829	73523830	206415	-0.3106665	0	1	0	-	1.06	0	1.04
chr6	73580747	73580748	206420	-0.3106665	0	1	0	-	2.17	0	0.42
chr6	73606619	73606620	206423	-0.3106665	0	1	0	-	1	0	0.1
chr6	73610643	73610644	206424	0.1138426	0	1	0	-	23.89	1.53	0.21
chr6	73652782	73652783	206425	-0.3015188	0	1	0	-	13.05	0.51	0.1
chr6	73675662	73675663	206426	4.2276	0	1	0	+	25.44	4.24	1.56
chr6	73733267	73733268	206428	6.574711	1	1	0	-	24.41	1.53	2.71
chr6	73739295	73739296	206431	0.8676013	0	1	0	+	26.49	1.87	0.21
chr6	73798697	73798698	206434	-0.3106665	0	1	0	-	1.6	0.17	0.31
chr6	73803967	73803968	206435	0.06043179	0	1	0	+	11.69	0.17	0.31
chr6	73824043	73824044	206436	-0.3106665	0	1	0	+	0.88	0	0.1
chr6	73855182	73855183	206439	2.317182	0	1	1	+	29.06	1.36	0.52
chr6	73970175	73970176	206449	-0.2904991	0	1	0	+	14.35	0	0.1
chr6	74088101	74088102	206454	-0.3106665	0	1	0	+	1.06	0	0
chr6	74344006	74344007	206469	-0.2904991	0	1	0	+	1.39	0	0.1
chr6	74575013	74575014	206478	-0.006341566	1	1	0	-	4.68	0	0.31
chr6	74594568	74594569	206480	-0.1674865	0	1	0	-	12.72	0	0
chr6	74752511	74752512	206489	-0.3106665	0	1	0	+	0.97	0	0.21
chr6	74899535	74899536	206492	-0.3106665	0	1	0	+	1.54	0	0
chr6	75209126	75209127	206511	1.503317	0	1	0	-	24.41	0.51	3.02
chr6	75213931	75213932	206513	-0.3106665	0	1	0	-	1.06	0.68	0.63
chr6	75266912	75266913	206516	-0.2055092	1	1	0	+	31.36	1.19	0.21
chr6	75297386	75297387	206518	1.597182	0	1	0	+	25.04	2.21	0.73
chr6	75349702	75349703	206523	-0.3035179	0	1	0	-	1.33	0.17	0.42
chr6	75368201	75368202	206525	-0.3106665	0	1	0	+	3.81	0	0.21
chr6	75505032	75505033	206533	-0.3004936	0	1	0	-	1.45	0	0
chr6	75526715	75526716	206536	-0.2676977	0	1	0	-	23.41	1.36	0.21
chr6	75546598	75546599	206537	-0.3106665	0	1	0	-	6.77	0.34	0
chr6	75563216	75563217	206538	0.08868671	1	1	0	-	9.39	0	0.31
chr6	75687722	75687723	206540	-0.2711784	1	1	0	+	3.87	0	0.42
chr6	75693728	75693729	206542	-0.3004936	0	1	0	-	5.71	0.17	0.1
chr6	75749098	75749099	206544	-0.3106665	0	1	0	-	1.45	0	1.04
chr6	75792639	75792640	206548	-0.3035179	0	1	0	+	2.54	0	0
chr6	75855257	75855258	206551	-0.2731776	0	1	0	+	19.76	0.34	0.1
chr6	75893509	75893510	206552	1.501347	0	1	0	+	24.29	2.21	0.31
chr6	75932250	75932251	206555	-0.08063205	0	1	1	+	22.44	0.34	0.21
chr6	75935094	75935095	206556	1.055806	0	1	0	+	18.37	0.34	0.52
chr6	76351489	76351490	206573	-0.2516545	0	1	0	-	1.72	0	0
chr6	76633451	76633452	206585	-0.2803262	0	1	0	+	1.18	0	0
chr6	76697732	76697733	206589	-0.3035179	1	1	0	+	1.06	0	0.1
chr6	76861633	76861634	206603	-0.1129716	0	1	0	+	5.38	0	0.21
chr6	76877138	76877139	206605	-0.1808008	0	1	0	-	6.77	0.17	0
chr6	77173639	77173640	206615	-0.3106665	0	1	0	+	1.09	0	0.1
chr6	77265182	77265183	206619	-0.3004936	0	1	0	-	1.3	0.17	0.1
chr6	77457937	77457938	206624	0.4727599	0	1	0	-	13.59	0.17	0.1
chr6	77466149	77466150	206625	-0.3004936	0	1	1	+	6.52	0	0
chr6	77587071	77587072	206630	-0.2306651	0	1	0	+	4.77	0	0.1
chr6	77620490	77620491	206631	-0.2913459	0	1	0	+	4.5	0	0
chr6	77650153	77650154	206633	-0.2913459	0	1	0	+	11.72	0.17	0.21
chr6	77740592	77740593	206641	-0.2331557	0	1	0	+	10.18	0	0
chr6	77926402	77926403	206650	-0.3106665	0	1	0	-	0.97	0	0.1
chr6	78514063	78514064	206675	-0.2129883	0	1	0	-	1.51	0.17	0
chr6	78612099	78612100	206678	0.5984299	1	1	0	-	13.08	0.51	0.21
chr6	78770962	78770963	206688	-0.3106665	0	1	0	-	1.48	0.17	0
chr6	78810364	78810365	206691	-0.2599803	0	1	1	-	5.17	0	0.1
chr6	78861716	78861717	206693	-0.3106665	0	1	0	-	1.39	0	0
chr6	78867969	78867970	206694	-0.3106665	0	1	0	-	4.71	0.17	0.73
chr6	79127810	79127811	206700	-0.3106665	0	1	0	+	1.15	0	0
chr6	79213133	79213134	206705	-0.2943702	1	1	0	+	1.21	0	0
chr6	79234705	79234706	206707	-0.2963694	0	1	0	-	2.6	0	0.21
chr6	79250425	79250426	206708	-0.3035179	0	1	0	-	7.07	0	0.1
chr6	79256901	79256902	206710	-0.2618274	0	1	0	-	4.74	0	0.1
chr6	79267391	79267392	206713	-0.3015188	0	1	0	+	1	0	0
chr6	79466428	79466429	206729	-0.2290315	1	1	0	-	15.32	1.02	0
chr6	79570936	79570937	206733	-0.2290315	1	1	0	+	25.86	1.36	0.52
chr6	79646173	79646174	206738	-0.1209669	0	1	0	+	10.36	0.17	0.31
chr6	79672824	79672825	206739	-0.2414815	0	1	0	-	16.28	0.34	0.42
chr6	79713881	79713882	206743	-0.2213141	0	1	0	-	30.15	0.68	0.31
chr6	79735446	79735447	206744	-0.3035179	0	1	0	-	2.66	0.17	0.21
chr6	79762516	79762517	206745	-0.3106665	0	1	0	+	2.45	0	0
chr6	79778187	79778188	206747	2.524203	1	1	0	+	28.06	5.43	4.59
chr6	79814061	79814062	206749	1.765194	0	1	0	-	25.13	2.04	0.73
chr6	79868316	79868317	206752	0.335235	0	1	0	-	21.02	1.87	0.52
chr6	79869770	79869771	206753	2.654059	1	1	0	-	22.96	2.55	4.06
chr6	79946448	79946449	206755	-0.3106665	0	1	1	+	3.38	0.34	0.1
chr6	79949326	79949327	206756	-0.02646504	0	1	0	+	23.05	0.34	0.42
chr6	80010495	80010496	206759	-0.3106665	0	1	1	-	1.81	0.34	0.1
chr6	80094222	80094223	206762	-0.03452183	1	1	0	-	15.77	1.36	0.1
chr6	80133131	80133132	206766	-0.3106665	0	1	0	+	15.41	0	0.1
chr6	80214614	80214615	206768	-0.2009682	0	1	0	+	25.92	0.68	0
chr6	80338438	80338439	206772	1.044608	0	1	0	+	24.68	0.85	0.52
chr6	80523686	80523687	206780	-0.3106665	0	1	0	+	1.87	0	0
chr6	80605603	80605604	206785	-0.255704	0	1	0	+	6.68	0.17	0
chr6	81076196	81076197	206798	-0.3035179	0	1	0	-	1.3	0	0
chr6	81241916	81241917	206802	-0.3106665	0	1	0	+	2.69	0	0
chr6	81466048	81466049	206810	-0.2833505	0	1	0	-	3.02	0	0
chr6	81734266	81734267	206820	-0.3106665	0	1	0	+	0.97	0	0
chr6	81752430	81752431	206823	-0.3035179	0	1	0	-	1.39	0.17	0.73
chr6	81754064	81754065	206826	0.5588629	0	1	0	-	22.96	1.02	1.25
chr6	81980402	81980403	206834	-0.2943702	0	1	0	-	4.95	0.17	0
chr6	82006325	82006326	206835	-0.1504605	1	1	0	-	7.1	0.17	0.31
chr6	82040747	82040748	206836	0.09640409	0	1	1	-	9.03	0	0.21
chr6	82095290	82095291	206839	-0.3106665	0	1	0	+	1	0	0.1
chr6	82247481	82247482	206844	-0.3015188	0	1	0	+	0.97	0.85	1.56
chr6	82252127	82252128	206845	-0.2711784	0	1	0	+	15.77	0.34	0.21
chr6	82270972	82270973	206846	-0.2282096	0	1	0	+	18.88	0.85	0.31
chr6	82363647	82363648	206854	-0.3035179	0	1	0	+	2.57	0.17	0.1
chr6	82589955	82589956	206874	-0.3015188	0	1	0	-	2.45	0	0.31
chr6	83055555	83055556	206900	1.469462	0	1	0	-	27.46	1.19	0.31
chr6	83057921	83057922	206901	-0.1264818	0	1	0	-	24.47	0.85	0.31
chr6	83065885	83065886	206902	5.122276	0	1	0	-	38.33	3.22	7.4
chr6	83067574	83067575	206903	2.499762	0	1	0	+	39.75	6.28	6.25
chr6	83215335	83215336	206909	-0.1099472	0	1	0	-	28.91	0.85	0.1
chr6	83222077	83222078	206910	-0.2551703	0	1	0	+	21.05	1.53	0.1
chr6	83418075	83418076	206915	-0.1653264	1	1	0	+	18.82	0.85	0.1
chr6	83511997	83511998	206919	-0.05146892	0	1	0	-	20.78	0.85	1.15
chr6	83515060	83515061	206920	1.614342	0	1	0	-	28.06	0.85	0.42
chr6	83536223	83536224	206921	3.293576	0	1	0	-	24.59	2.21	1.35
chr6	83592993	83592994	206923	-0.08977978	0	1	0	-	14.26	0.34	0.63
chr6	83605710	83605711	206924	-0.3106665	0	1	0	+	1.84	0	0.1
chr6	83615154	83615155	206925	1.288406	0	1	0	+	19.79	1.19	1.04
chr6	83805094	83805095	206933	-0.3106665	1	1	0	-	1.48	0.34	0.1
chr6	83859843	83859844	206934	-0.3106665	0	1	0	+	6.98	0	2.19
chr6	83884644	83884645	206936	-0.187341	1	1	0	+	29.48	0.68	0.73
chr6	83921513	83921514	206937	-0.3106665	0	1	0	+	1.42	0.17	0.21
chr6	84228153	84228154	206946	-0.2597394	0	1	1	-	18.4	0.85	1.04
chr6	84241280	84241281	206948	-0.3106665	0	1	0	-	2.42	0	0.21
chr6	84284586	84284587	206953	-0.1891266	0	1	0	+	11.66	0.17	0
chr6	84422561	84422562	206960	2.549157	1	1	0	+	27.4	1.36	1.25
chr6	84428504	84428505	206961	0.3227708	0	1	0	+	23.14	0.68	0.1
chr6	84550111	84550112	206969	-0.2803262	0	1	0	-	3.9	0	0.1
chr6	84569172	84569173	206971	-0.3106665	0	1	0	-	1.03	0	0
chr6	84728791	84728792	206977	0.304434	1	1	0	+	8.79	0.34	0.52
chr6	84762822	84762823	206981	-0.2913459	0	1	0	-	4.8	0.17	0.73
chr6	84774893	84774894	206982	0.3561355	1	1	0	-	10.6	0.34	1.35
chr6	84779580	84779581	206984	-0.3106665	0	1	0	-	0.94	0.17	0
chr6	84967583	84967584	206990	-0.06110809	0	1	0	-	13.62	0.34	0.52
chr6	85015600	85015601	206993	0.7653672	0	1	0	-	13.44	0.51	0.73
chr6	85118440	85118441	206996	-0.1024681	0	1	0	-	2.54	0	0.1
chr6	85127101	85127102	206997	-0.2224914	1	1	0	-	7.61	0.68	0.63
chr6	85323618	85323619	207004	0.9608247	0	1	0	-	22.96	1.02	1.35
chr6	85355221	85355222	207005	7.105846	1	1	0	+	32.47	2.38	1.35
chr6	85483272	85483273	207010	9.426199	1	1	0	-	28.94	1.02	2.71
chr6	85581082	85581083	207014	-0.2913459	0	1	0	-	2.17	0.51	0.52
chr6	85757188	85757189	207018	-0.3015188	0	1	0	+	11.36	0.17	0.1
chr6	85864703	85864704	207029	-0.3106665	0	1	0	-	1	0.17	0.1
chr6	85923120	85923121	207032	-0.2398129	0	1	0	+	8.55	0.17	0.1
chr6	86175346	86175347	207041	-0.2599803	0	1	0	-	4.44	0.17	0.1
chr6	86192309	86192310	207043	-0.3004936	0	1	0	-	5.62	0.17	0.1
chr6	86681953	86681954	207061	-0.3004936	0	1	0	+	1.99	0.17	0.21
chr6	86706645	86706646	207063	-0.1992996	0	1	0	-	4.98	0	0.52
chr6	86859735	86859736	207067	-0.3106665	0	1	0	+	1	0	0.1
chr6	86937239	86937240	207075	-0.2455311	0	1	0	-	11.33	0.17	0.52
chr6	87029921	87029922	207083	-0.1936676	0	1	0	-	20.09	0.85	0
chr6	87066619	87066620	207086	-0.2913459	0	1	0	+	20.06	0.51	0
chr6	87079205	87079206	207087	3.098958	0	1	0	+	24.08	1.36	1.25
chr6	87139434	87139435	207091	0.03572338	0	1	0	+	17.46	0.17	0.31
chr6	87155761	87155762	207095	-0.3106665	0	1	0	+	1.45	0.34	1.56
chr6	87238016	87238017	207100	-0.1751689	0	1	0	-	15.5	0.68	0
chr6	87277332	87277333	207104	-0.2705558	0	1	0	+	21.39	0.68	0.1
chr6	87322553	87322554	207107	0.6023142	0	1	0	-	38.7	0.85	3.13
chr6	87391526	87391527	207112	0.008898821	1	1	0	-	19.48	0.34	0.21
chr6	87393224	87393225	207113	0.5388881	1	1	0	+	19.94	1.36	0.42
chr6	87408139	87408140	207115	-0.3015188	0	1	0	+	2.33	0.34	2.4
chr6	87455716	87455717	207116	-0.3035179	0	1	0	+	1.63	0.34	0
chr6	87484233	87484234	207120	0.09689552	0	1	0	+	13.44	0.17	0.21
chr6	87796713	87796714	207132	-0.3106665	0	1	1	-	5.26	0	0.52
chr6	87929986	87929987	207136	0.6647059	1	1	1	+	19.03	0.51	0.94
chr6	87944870	87944871	207138	-0.3106665	0	1	0	-	2.51	0	0
chr6	88013765	88013766	207139	-0.2813514	0	1	0	+	1.99	0	0.42
chr6	88157313	88157314	207143	-0.3106665	0	1	0	+	2.05	0	0
chr6	88166094	88166095	207145	-0.3106665	0	1	0	+	1.87	0	0.52
chr6	88238282	88238283	207148	-0.3004936	0	1	0	-	5.92	0	0.1
chr6	88421425	88421426	207159	-0.3015188	0	1	0	+	3.69	0.34	0
chr6	88465974	88465975	207160	1.130639	0	1	0	-	16.67	0.34	0.1
chr6	88477634	88477635	207162	-0.3106665	0	1	0	-	0.94	0.17	0.21
chr6	88493024	88493025	207165	-0.2913459	1	1	0	-	7.58	0	0
chr6	88514129	88514130	207168	-0.3035179	0	1	0	-	2.42	0.34	0
chr6	88599744	88599745	207177	-0.3015188	0	1	0	+	1.78	0.34	0.42
chr6	88725201	88725202	207180	-0.07348346	0	1	0	-	7.43	0	0.1
chr6	88761942	88761943	207183	-0.3106665	0	1	0	-	3.38	0	0.1
chr6	88780993	88780994	207184	2.194082	0	1	0	-	26.04	2.21	1.25
chr6	88870923	88870924	207189	0.01522548	0	1	1	-	25.34	0	0.31
chr6	88919233	88919234	207191	-0.3106665	0	1	0	-	14.98	0.17	0
chr6	88963352	88963353	207197	-0.3106665	0	1	0	-	1.21	0.17	0.42
chr6	88975572	88975573	207199	-0.3106665	0	1	0	+	2.93	0.17	0
chr6	88983750	88983751	207202	-0.1504605	1	1	0	+	7.67	0.85	0.42
chr6	89038273	89038274	207204	-0.3035179	1	1	0	-	1.96	0.17	0
chr6	89081446	89081447	207205	-0.3015188	0	1	0	+	3.05	0.51	0.83
chr6	89122790	89122791	207212	-0.3106665	0	1	0	+	9.55	0.17	0
chr6	89161437	89161438	207215	-0.3106665	0	1	0	+	3.14	0	0.21
chr6	89184530	89184531	207216	-0.3106665	0	1	0	+	0.82	0.17	0.21
chr6	89239502	89239503	207224	-0.2618274	1	1	0	+	3.87	0.17	0.1
chr6	89242760	89242761	207225	-0.2803262	0	1	0	-	11.72	0.34	0.31
chr6	89281997	89281998	207230	3.988044	1	1	0	+	16.28	0.68	1.98
chr6	89311861	89311862	207234	-0.3106665	0	1	0	+	4.11	0.34	0.42
chr6	89368294	89368295	207240	3.284045	0	1	0	+	30.69	2.21	1.77
chr6	89372231	89372232	207242	2.265758	0	1	0	+	26.04	1.53	2.81
chr6	89375680	89375681	207243	-0.3035179	0	1	0	-	3.96	0	0.42
chr6	89433086	89433087	207253	2.693934	1	1	0	+	32.84	2.55	3.23
chr6	89598144	89598145	207264	-0.3004936	0	1	0	-	7.76	0	0
chr6	89610254	89610255	207268	0.5565243	0	1	0	-	25.98	2.21	1.25
chr6	89612334	89612335	207269	-0.2599803	0	1	0	-	3.29	0.34	0.21
chr6	89776775	89776776	207280	-0.3035179	0	1	0	+	2.75	0.17	0.1
chr6	89793060	89793061	207283	-0.2204922	1	1	0	-	13.08	0.17	0
chr6	89931671	89931672	207289	-0.3106665	1	1	0	+	9.24	0	0
chr6	89940632	89940633	207291	-0.1270156	0	1	0	+	25.95	1.7	0.52
chr6	89944991	89944992	207293	-0.1890096	0	1	0	+	14.17	0.34	0.42
chr6	89970826	89970827	207294	-0.3015188	0	1	0	+	21.33	0.68	0.1
chr6	90067450	90067451	207299	-0.3106665	0	1	0	+	1.33	0.17	0.31
chr6	90098141	90098142	207303	-0.3035179	0	1	0	+	2.9	0	0.1
chr6	90118787	90118788	207306	-0.3035179	0	1	0	+	1.66	0	0.1
chr6	90179408	90179409	207310	0.06515553	0	1	0	-	18.31	0.68	0.31
chr6	90212491	90212492	207313	-0.3106665	1	1	0	+	3.44	0.34	0.31
chr6	90274944	90274945	207315	-0.3106665	0	1	0	-	5.53	0	0
chr6	90287083	90287084	207316	0.9333468	1	1	0	+	25.07	2.38	0.31
chr6	90296167	90296168	207319	-0.3106665	0	1	0	-	2.51	0	0.52
chr6	90343725	90343726	207322	-0.3106665	0	1	0	+	4.71	0	0
chr6	90393488	90393489	207326	0.5856154	0	1	0	-	23.38	0.85	0
chr6	90403594	90403595	207327	-0.3106665	0	1	0	-	1.84	1.02	0.94
chr6	90476898	90476899	207329	-0.3106665	0	1	0	-	11.84	1.53	1.15
chr6	90479511	90479512	207331	3.984235	0	1	0	-	29.51	3.9	2.61
chr6	90497620	90497621	207334	-0.3015188	0	1	0	+	12.78	0.17	0.31
chr6	90502944	90502945	207335	-0.2943702	0	1	0	-	2.24	0.51	0.52
chr6	90508816	90508817	207336	-0.3004936	0	1	0	+	4.95	0.68	0
chr6	90574746	90574747	207339	-0.3106665	0	1	0	-	5.07	0	0
chr6	90609681	90609682	207341	-0.3106665	0	1	0	+	7.28	0.68	0.21
chr6	90631237	90631238	207344	-0.3106665	0	1	0	+	1.45	0	0
chr6	90692016	90692017	207347	-0.1514857	1	1	0	+	2.72	0.17	0.1
chr6	90859788	90859789	207355	-0.3015188	0	1	0	+	1.18	0.17	0.21
chr6	90892456	90892457	207357	-0.3106665	0	1	0	-	1.66	0	0.21
chr6	90941045	90941046	207360	-0.08817095	0	1	0	+	15.32	0.17	0.73
chr6	90982241	90982242	207362	-0.3106665	0	1	0	-	1.12	0	0.21
chr6	91081661	91081662	207364	0.2580828	0	1	0	+	15.86	0.17	0
chr6	91168041	91168042	207367	-0.2904991	0	1	0	+	1.6	0	0.1
chr6	91276526	91276527	207373	-0.2913459	0	1	1	+	1.87	0.17	0
chr6	91330369	91330370	207376	-0.3106665	0	1	0	+	1.45	0	0.21
chr6	92122943	92122944	207405	-0.3106665	0	1	0	+	2.11	0	0
chr6	92644518	92644519	207419	2.11145	0	1	0	-	10.6	0.51	0.21
chr6	92777333	92777334	207421	-0.3015188	0	1	0	-	2.39	0.17	0
chr6	92810998	92810999	207422	0.06357315	0	1	0	-	6.37	0.17	0
chr6	93036999	93037000	207433	-0.2398129	1	1	1	+	1.57	0	0.31
chr6	93423787	93423788	207445	0.02718408	0	1	0	+	7.91	0	0.1
chr6	93424494	93424495	207446	-0.1099472	0	1	0	-	5.2	0	0
chr6	93721548	93721549	207453	-0.3106665	0	1	0	+	3.11	0.17	0
chr6	93779192	93779193	207457	-0.3106665	0	1	0	+	1.75	0	0
chr6	94604557	94604558	207473	-0.3004936	0	1	0	+	0.85	0	0.31
chr6	95092015	95092016	207489	-0.1090083	0	1	0	-	14.77	0	0
chr6	95133772	95133773	207490	-0.3106665	0	1	0	-	0.79	0.34	0.1
chr6	95203351	95203352	207494	-0.1448285	0	1	0	+	10.57	0	0.21
chr6	95280872	95280873	207498	-0.234333	0	1	0	-	5.47	0	0
chr6	95364208	95364209	207500	-0.3106665	0	1	0	+	11.36	0.17	0.1
chr6	95648824	95648825	207505	-0.3106665	0	1	0	+	1.39	0	0.1
chr6	95820146	95820147	207512	0.009745556	0	1	0	-	2.66	0	0.31
chr6	95866923	95866924	207514	-0.3035179	0	1	0	-	6.52	0	0
chr6	95923705	95923706	207519	-0.1294712	0	1	0	-	8.34	0.34	0.21
chr6	96089365	96089366	207524	-0.2904991	1	1	0	-	0.82	0	0
chr6	96394943	96394944	207535	-0.3106665	0	1	0	+	1.27	0	0
chr6	96469133	96469134	207540	-0.3035179	0	1	0	-	4.62	0.17	0.1
chr6	96542892	96542893	207543	-0.2803262	0	1	0	+	11.66	0.34	0.1
chr6	96626928	96626929	207546	-0.3035179	0	1	0	+	13.56	0	0.1
chr6	96897937	96897938	207558	0.5274534	0	1	0	-	30.96	3.05	6.46
chr6	96899246	96899247	207559	-0.3035179	0	1	0	+	8.07	0.51	0.1
chr6	96993503	96993504	207566	-0.3106665	0	1	0	-	0.94	0	0.31
chr6	97054019	97054020	207571	-0.3015188	0	1	0	-	20.9	1.02	0
chr6	97059648	97059649	207572	-0.3035179	0	1	0	-	18.06	0.68	0
chr6	97068410	97068411	207575	-0.266029	0	1	0	+	16.28	0.51	0
chr6	97186601	97186602	207579	-0.09667523	0	1	0	+	32.14	0.51	0
chr6	97215236	97215237	207581	-0.3035179	0	1	0	+	19.51	0.17	0.1
chr6	97394335	97394336	207588	3.160449	1	1	0	-	26.22	1.02	0.42
chr6	97437170	97437171	207591	0.6921872	0	1	0	-	16.8	0.68	0.21
chr6	97497922	97497923	207595	0.838068	0	1	0	+	19.85	0.17	0.21
chr6	97705684	97705685	207604	-0.3106665	0	1	0	+	5.14	0	0
chr6	97979193	97979194	207610	-0.2408381	0	1	0	-	5.71	0	0.1
chr6	98054680	98054681	207612	-0.2803262	0	1	0	+	1.72	0	0
chr6	98514533	98514534	207621	-0.3106665	0	1	0	-	1.57	0	0.1
chr6	98540027	98540028	207622	-0.3106665	0	1	0	-	1.09	0	0.42
chr6	98769738	98769739	207634	-0.2546788	0	1	1	+	7.37	0	0.21
chr6	98839963	98839964	207637	-0.2861964	0	1	0	-	9.12	0	0.1
chr6	98980972	98980973	207644	-0.2963694	1	1	0	-	1.66	0.34	0.21
chr6	99131064	99131065	207652	-0.3106665	0	1	0	-	2.14	0	0.1
chr6	99152248	99152249	207655	0.8580384	0	1	0	+	14.65	0.17	0.52
chr6	99219959	99219960	207662	-0.3106665	0	1	0	-	1.3	0.34	0.31
chr6	99242114	99242115	207663	-0.234333	0	1	0	-	9.09	0.17	0.31
chr6	99282661	99282662	207665	-0.2648518	0	1	0	+	12.6	0.68	0.1
chr6	99330266	99330267	207670	1.517257	0	1	0	+	24.08	0.51	1.04
chr6	99334718	99334719	207671	-0.05278228	0	1	0	+	15.16	0.51	0.42
chr6	99350053	99350054	207672	-0.3106665	0	1	0	+	3.53	0	0.52
chr6	99425987	99425988	207673	-0.2645844	0	1	0	-	14.44	1.36	1.77
chr6	99435150	99435151	207674	0.435731	1	1	0	+	20.87	3.56	0.52
chr6	99458506	99458507	207676	-0.1733218	0	1	0	+	8.49	0	0.1
chr6	99467705	99467706	207677	0.00689967	0	1	0	+	26.28	1.53	0.21
chr6	99515131	99515132	207681	-0.3106665	0	1	0	+	1	0.34	0.94
chr6	99521007	99521008	207683	0.03490146	0	1	0	+	15.41	0.51	1.77
chr6	99736530	99736531	207696	-0.3106665	0	1	0	+	1.27	0	0.42
chr6	99746476	99746477	207697	2.574912	1	1	0	-	21.57	1.87	0.52
chr6	99790874	99790875	207698	-0.3004936	1	1	0	-	7.79	1.19	0
chr6	99802521	99802522	207700	-0.164835	0	1	0	+	2.99	0	0.31
chr6	99822919	99822920	207701	-0.3106665	0	1	0	-	12.54	0.51	0.1
chr6	99868253	99868254	207704	1.072774	0	1	0	+	33.2	0.68	0.52
chr6	100002105	100002106	207713	2.686619	1	1	0	+	21.6	1.36	0.94
chr6	100078689	100078690	207715	-0.3106665	0	1	0	+	3.14	0.17	0.31
chr6	100099631	100099632	207717	-0.2742028	0	1	0	-	19.76	0.68	0.31
chr6	100116849	100116850	207719	-0.293345	0	1	0	+	21.15	1.87	0.21
chr6	100126856	100126857	207720	-0.3106665	0	1	0	+	2.14	0	0.21
chr6	100176869	100176870	207723	-0.3035179	0	1	0	+	15.41	0.17	0
chr6	100209954	100209955	207725	-0.3035179	0	1	0	+	1.72	0	0.21
chr6	100258101	100258102	207728	-0.3106665	0	1	0	+	3.96	0.34	0.1
chr6	100370466	100370467	207736	-0.3106665	0	1	0	+	6.01	0	0
chr6	100413330	100413331	207737	-0.3106665	0	1	0	+	0.97	0.17	0.21
chr6	100460747	100460748	207741	0.2853268	1	1	0	-	9.33	0.17	0.63
chr6	100479637	100479638	207747	1.058342	0	1	0	-	21.15	1.36	0.83
chr6	100573384	100573385	207751	-0.2701532	0	1	0	-	12.93	0.17	0.1
chr6	100657913	100657914	207753	-0.3106665	0	1	0	-	24.98	0.17	0.63
